id,Number,sentiment,text
122,4772,0,"make runtest segfaulting. im sure might causing this, here s im seeing i run checkout master. im running debian jessie, gcc 4.9 cuda 8 rc. the interesting thing machine 4x gtx 1080. edit im compiling cudnn enabled, turning seem make difference."
156,3509,0,"how set learning rate big net fine tuning ? . i big net many layers. i add new full connection layer net want fine tuning. however, difficult set lr mult 0 every layer except new one, since many layers net. if good way solve problem ? thanks."
96,6811,0,"about flownet codes` problem. run flownet. py i run flownet s program usage run flownet.py h gpu gpu verbose caffemodel deployproto img0 img1 run flownet. py error arguments an exception occurred, use tb see full traceback. systemexit 2 what i do ? anybody know what s going on ? can bodies help solve"
114,6691,0,caffe.bin. hello i ve installed caffe windows i followed instructions readme.md (https github.com bvlc caffe tree windows ) error running build win.cmd demo.py here (https github.com suyogduttjain pixelobjectness ) i mention path caffe.bin caffe binary . deeplab public distribute bin caffe.bin i file neither path paths caffe installed. i appreciate help.
153,896,0,"unexpected results running classify.py. i trying use classify.py classify test image. however, irrespective image model used, predictions output always max. prob class index 111. the probability values keep changing 1000 classes, prediction always seem contain max. prob array index 111. i sure happening. has anyone come across issue like before ?"
20,5845,1,prediction results different digits. hello everyone. i ve trained cnn classify 7 type classes. but tests i noticed images classification results via digits gui via python interface different. can anyone please help get exact results produce digits. ? which best code load digits trained model classify image.
42,5258,0,"is possible build caffe static build caffe based predict single image program ? . issue 1 can build caffe static library ? if positive, it, also set test single image program using c cmake ? issue 2 if i build program predicting image using c , must build gpu version caffe ? have anyone try explorings, wish receive help )"
179,3078,0,"problem creating lmdb matlab. hello, i need call convert imageset function converting database lmdb format inside matlab. i using linux, i created shell (.sh ) script needed parameters running conversion. here example shell file look like glog logtostderr 1 usr local caffe master2 build tools convert imageset resize height 256 resize width 256 images folder data split train.txt data split datacnn train lmdb when i simply run script terminal like this . example shell.sh works without problem. but i try matlab using system( ) function system(. example shell.sh ) seems able open find files, rising following error image train.txt i0917 18 15 13.637830 8605 convert imageset.cpp 82 a total 68175 images. i0917 18 15 13.638947 8605 db.cpp 34 opened lmdb data split datacnn train lmdb e0917 18 15 13.639143 8605 io.cpp 77 could open find file e0917 18 15 13.639143 8605 io.cpp 77 could open find file e0917 18 15 13.639143 8605 io.cpp 77 could open find file thank you, marc"
118,6816,0,"recognition image itself. important read submitting please read guidelines contributing (https github.com bvlc caffe blob master contributing.md ) submitting issue! please post installation, build, usage, modeling questions, requests help issues. use caffe users list (https groups.google.com forum !forum caffe users ) instead. this helps developers maintain clear, uncluttered, efficient view state caffe. issue summary steps reproduce tried solutions system configuration operating system compiler cuda version (if applicable ) cudnn version (if applicable ) blas python version (if using pycaffe ) matlab version (if using matcaffe ) issue checklist read guidelines removed first paragraph written short summary detailed steps reproduce explained solutions related problems failed (tick found none ) filled system configuration attached relevant logs config files (tick applicable ) hi is repo giving face recognition images terminal. like davidberg repo, face recognition done terminal rather images. i want images. do ? if yes, i pursue. thanks"
202,3142,0,src caffe data transformer.cpp 229 error invalid use incomplete type const struct cv mat
160,1485,0,can caffe run several parallel processing task one gpu ? . suppose i 1 gpu light network. is possible process several pictures parallel test phase one gpu ?
18,2895,1,"incorrect gradient softmaxwithlosslayer loss weight 0. i debugging network two loss layers wanted disable one (a softmaxwithlosslayer ) , i set loss weight 0. however, i expected all. the clearest way explain probably using example reproduce it. to reproduce one take examples mnist lenet train test.prototxt add second loss layer, weight 0 run python script the diff split belonging softmaxwithloss loss weight 0 contain 64 (batchsize ) values equal loss (not gradient ) input, elements 0. the split correctly contain diff values (64 10 ) loss weight 1. however, two splits still get combined, creating diff ip2 first 64 values comparable last 576. am i wrong i tried use loss weight bug ? (it seem specific softmaxwithloss, though clear layer ) ."
208,2078,0,"cmake dbuild matlab on fails. hello, i suspect might bug introduced commit 3d30510 (pr 2059 ) . the environment i ve tested is mac os x 10.10. i tested ubuntu, since i linux machine matlab installed now. however, building matcaffe fails message . let s see command line argument passed (absolute paths replaced ) . there python related link flags, , added the reason fails might ordering link flags ( ) changed internal invocation, thus able link dynamic module. this build step cmake, succeeds prior 3d30510. as i doubtful flags (e.g. ) necessary build matlab targets, flags could removed building matlab bindings build could successful out of box. currently, i tried workaround setting , inspection find better solution, i think i could submit pr fix this. thanks."
151,3269,0,"solver execute iteration ? . i question assume dataset 10000 images i set value batch size 100. then 100 iterations, images dataset used update net weights. but value max iter set bigger number, e.g. max iter 200. i want know solver choose images update weights iteration 101 200. is anyone knowing this ? thx"
104,6654,0,"order build win.cmd cmd, error msb6006. c program files (x86 ) msbuild microsoft.cpp v4.0 v140 microsoft.cppcommon.targets(171,5 ) error msb6006 cmd.exe 1 d projects caffe build src caffe caffe.vcxproj d projects caffe build src caffe caffe.vcxproj ( ) d projects caffe build all build.vcxproj ( ) d projects caffe build all build.vcxproj ( ) (1 ) d projects caffe build src caffe caffe.vcxproj ( ) (3 ) (custombuild ) c program files (x86 ) msbuild microsoft.cpp v4.0 v140 microsoft.cppcommon.targets(171,5 ) error msb6006 cmd.exe 1 d projects caffe build src caffe caffe.vcxproj 0 1"
93,5197,0,unable compile caffe centos 7 (cannot find lsnappy ) . i trying make caffe centos 7. i pretty sure required depedencies installed. this makefile.config command gives error i sure i snappy installed. libsnappy.so.1 libsnappy.so.1.1.4 usr lib64 . what problem ? any kind help appreciated.
227,261,0,"dimension mismatch training model training give prediction inputs ? . hi, i gave wrapper.py seemed bug sending wrong type pycaffe (which attempts call .size list gets 0 ) . however, short (the simplest possible ? ) prediction script causes error f0326 09 37 00.348891 2102817152 pycaffe.cpp 127 check failed len(bottom ) input blobs.size( ) (1 vs. 0 ) this script is me ? any help gratefully received. best regards john"
280,591,0,"import pycaffe local mac os 10.9 reports segmentation fault 11 . im debuging local macbook. before i tried use python lib pycaffe everything works well. while i turn attempt write python scripts relying caffe.so , following error turns out python import caffe segmentation fault 11 this problems compiling python lib. thanks."
34,1843,0,stochastic pooling layer using multinomial distribution based activation values instead uniform distribution. as i understood code stochastic pooling layer uses random sampling select elements. another approach would sample using multinomial distribution probabilities derived activation values. (normalized appropriately course ) reference http www.matthewzeiler.com pubs iclr2013 iclr2013.pdf 1 ) am i right pooling layer using random sampling ? 2 ) is existing way multinomial sampling ? 2 ) if would good addition ?
145,4508,0,error cxx ld o .build release test test all.testbin src caffe test test caffe main.cpp .build release lib libcaffe.so undefined reference `fls flags step collect2 error ld returned 1 exit status what
161,2050,0,"how save training loss, training accuracy test accuracy .txt files ? . caffe outputs results screen, i know save results files use."
102,6535,0,"poolingparameter roundmode name type. important read submitting please read guidelines contributing (https github.com bvlc caffe blob master contributing.md ) submitting issue! please post installation, build, usage, modeling questions, requests help issues. use caffe users list (https groups.google.com forum !forum caffe users ) instead. this helps developers maintain clear, uncluttered, efficient view state caffe. issue summary steps reproduce tried solutions system configuration operating system compiler cuda version (if applicable ) cudnn version (if applicable ) blas python version (if using pycaffe ) matlab version (if using matcaffe ) issue checklist read guidelines removed first paragraph written short summary detailed steps reproduce explained solutions related problems failed (tick found none ) filled system configuration attached relevant logs config files (tick applicable )"
